DSS File:	M:\General\DonJ\backwater\Fish\LatestYBW2.dss
Stage Elevatopn Path:	/BIG SUNFLOWER/ANGUILLA/ELEV/01MAR1949/1DAY/BSMREC/
Stage Area Path:	/BIG SUNFLOWER/ANGUILLA/ELEV-AREA//STAGE AREA CURVE/2YR_PRO/
Time Window:	3/1 - 6/30
Duration: 8 Days
Min Spawning Depth: 1 Feet
Max Rearing Depth: 10 Feet
Min Rearing Depth: 0 Feet
Max Rearing Depth: 2 Feet
Count Orphaned Areas: false
Count Deep Areas true

Year	Stage	Total	Restricted	Spawning
		Rearing	Rearing
6/17/1978	80.3	1,047.2	202.3	425.9
6/18/1978	78.7	886.7	203.0	459.8
6/19/1978	77.5	757.3	202.5	459.8
6/20/1978	76.6	673.6	202.4	459.8
6/21/1978	75.8	583.4	203.0	459.8
6/22/1978	75.5	561.2	203.0	459.8
6/23/1978	76.5	659.7	202.5	393.6
6/24/1978	77.0	711.7		
6/25/1978	77.3	738.6		
6/26/1978	77.2	729.6		
6/27/1978	76.9	702.8		
6/28/1978	76.3	637.8		
6/29/1978	75.5	561.2		
6/30/1978	74.9	495.5		
3/1/1979	87.9	1,810.6	203.0	791.2
3/2/1979	86.7	1,690.4	202.7	912.0
3/3/1979	87.0	1,727.1	203.0	912.0
3/4/1979	91.5	3,260.3	1,087.5	1,299.3
3/5/1979	93.2	4,859.3	1,838.0	895.4
3/6/1979	93.8	5,691.9	2,169.8	598.6
3/7/1979	93.7	5,583.1	2,126.4	512.1
3/8/1979	92.9	4,558.8	1,712.1	596.8
3/9/1979	91.9	3,602.7	1,271.1	695.4
3/10/1979	91.4	3,214.1	1,062.7	747.0
3/11/1979	91.2	3,045.5	972.3	769.4
3/12/1979	90.6	2,700.0	761.3	826.4
3/13/1979	89.9	2,342.4	523.8	895.3
3/14/1979	89.4	2,159.6	393.2	947.6
3/15/1979	89.6	2,220.4	436.6	961.9
3/16/1979	89.9	2,322.2	509.3	985.9
3/17/1979	90.2	2,486.1	619.8	1,052.7
3/18/1979	90.5	2,616.7	706.2	1,113.0
3/19/1979	90.7	2,720.0	774.6	1,160.7
3/20/1979	90.8	2,807.1	832.2	1,200.8
3/21/1979	91.0	2,883.2	882.6	1,236.0
3/22/1979	91.1	2,981.1	937.8	1,290.3
3/23/1979	91.3	3,110.5	1,007.2	1,365.6
3/24/1979	91.5	3,255.1	1,084.7	1,449.8
3/25/1979	91.7	3,414.9	1,170.4	1,542.8
3/26/1979	91.9	3,574.7	1,256.0	1,635.8
3/27/1979	92.1	3,736.0	1,336.9	1,735.2
3/28/1979	92.2	3,906.0	1,414.4	1,847.4
3/29/1979	92.4	4,066.0	1,487.4	1,953.0
3/30/1979	92.5	4,206.0	1,551.2	2,045.4
3/31/1979	92.7	4,326.0	1,606.0	2,124.6
4/1/1979	92.8	4,456.0	1,665.2	2,210.4
4/2/1979	92.9	4,606.0	1,733.6	2,309.4
4/3/1979	93.4	5,214.4	1,979.5	2,738.3
4/4/1979	94.3	6,437.0	2,445.2	3,626.2
4/5/1979	94.8	7,218.5	2,723.5	4,212.0
4/6/1979	94.9	7,312.4	2,756.9	4,282.4
4/7/1979	94.9	7,331.8	2,763.8	4,296.9
4/8/1979	95.1	7,634.6	2,866.4	4,528.3
4/9/1979	95.7	8,823.2	3,248.4	4,974.3
4/10/1979	95.6	8,631.1	3,186.6	4,984.7
4/11/1979	95.4	8,247.2	3,063.2	5,005.5
4/12/1979	95.8	9,022.7	3,312.5	5,609.6
4/13/1979	97.2	10,228.0	2,436.7	7,718.8
4/14/1979	97.4	10,228.0	2,035.6	7,526.9
4/15/1979	97.5	10,228.0	1,821.6	7,175.0
4/16/1979	97.5	10,228.0	1,799.9	6,797.2
4/17/1979	97.5	10,228.0	1,775.9	6,795.9
4/18/1979	97.4	10,228.0	1,930.5	6,804.3
4/19/1979	97.3	10,228.0	2,218.8	6,819.9
4/20/1979	97.1	10,228.0	2,510.0	6,835.7
4/21/1979	97.0	10,228.0	2,793.8	6,851.6
4/22/1979	96.8	10,228.0	3,077.3	6,870.2
4/23/1979	96.6	10,228.0	3,391.1	6,890.8
4/24/1979	97.0	10,228.0	2,775.9	7,588.8
4/25/1979	97.1	10,228.0	2,646.4	7,654.9
4/26/1979	97.1	10,228.0	2,516.8	7,500.9
4/27/1979	97.1	10,228.0	2,479.3	7,498.8
4/28/1979	97.2	10,228.0	2,362.9	7,492.5
4/29/1979	97.2	10,228.0	2,329.9	7,490.7
4/30/1979	97.2	10,228.0	2,366.1	7,492.7
5/1/1979	97.1	10,228.0	2,483.0	7,499.0
5/2/1979	97.0	10,228.0	2,669.4	7,509.1
5/3/1979	96.9	10,228.0	2,837.2	7,519.3
5/4/1979	97.2	10,228.0	2,296.6	7,812.0
5/5/1979	97.4	10,228.0	2,010.4	7,767.0
5/6/1979	97.5	10,228.0	1,901.9	7,674.0
5/7/1979	97.5	10,228.0	1,809.9	7,609.1
5/8/1979	97.5	10,228.0	1,814.8	7,276.4
5/9/1979	97.4	10,228.0	1,916.2	6,722.7
5/10/1979	97.4	10,228.0	2,046.6	6,207.9
5/11/1979	97.3	10,228.0	2,257.7	6,051.5
5/12/1979	97.2	10,228.0	2,359.0	5,852.0
5/13/1979	97.1	10,228.0	2,543.7	5,672.5
5/14/1979	97.0	10,228.0	2,670.5	5,461.9
5/15/1979	96.8	10,228.0	2,992.5	5,264.8
5/16/1979	96.5	10,228.0	3,458.4	5,062.5
5/17/1979	96.3	9,576.8	3,242.0	4,842.6
5/18/1979	96.2	9,497.6	3,302.6	4,587.7
5/19/1979	96.1	9,400.8	3,376.6	4,334.9
5/20/1979	95.9	9,254.8	3,387.0	2,500.0
5/21/1979	95.8	8,993.8	3,303.2	1,629.2
5/22/1979	95.7	8,732.9	3,219.3	1,160.0
5/23/1979	95.5	8,453.3	3,129.5	1,175.1
5/24/1979	95.4	8,155.0	3,033.6	1,191.3
5/25/1979	95.2	7,838.2	2,931.8	1,208.5
5/26/1979	95.0	7,521.3	2,830.0	1,225.6
5/27/1979	93.4	5,235.2	1,987.8	1,190.9
5/28/1979	92.4	4,094.4	1,500.4	1,227.6
5/29/1979	91.7	3,445.9	1,187.0	1,109.8
5/30/1979	92.2	3,846.1	1,387.1	887.6
5/31/1979	92.5	4,207.5	1,551.9	712.4
6/1/1979	92.3	3,993.5	1,454.4	667.2
6/2/1979	91.8	3,511.8	1,222.3	597.4
6/3/1979	91.4	3,174.7	1,041.6	534.1
6/4/1979	91.2	3,081.1	991.4	420.0
6/5/1979	90.8	2,805.7	831.3	315.6
6/6/1979	90.3	2,536.3	653.0	227.4
6/7/1979	89.9	2,313.2	502.9	122.7
6/8/1979	89.5	2,185.1	411.4	64.6
6/9/1979	88.7	1,951.3	259.7	51.3
6/10/1979	87.6	1,786.3	203.0	87.6
6/11/1979	86.4	1,659.8	202.4	160.5
6/12/1979	84.9	1,513.0	203.0	247.8
6/13/1979	83.6	1,374.9	202.6	341.6
6/14/1979	82.1	1,223.1	202.9	442.4
6/15/1979	81.1	1,129.1	203.0	537.2
6/16/1979	80.2	1,033.4	202.2	632.2
6/17/1979	79.5	961.5	202.5	652.4
6/18/1979	79.0	908.0	203.0	652.4
6/19/1979	78.4	849.4	203.0	652.4
6/20/1979	77.9	804.9	202.9	652.4
6/21/1979	77.4	753.9	202.4	652.4
6/22/1979	79.0	916.0	203.0	592.2
6/23/1979	80.7	1,084.1	202.7	437.7
6/24/1979	81.5	1,167.0		
6/25/1979	81.8	1,193.1		
6/26/1979	80.8	1,096.8		
6/27/1979	79.3	943.7		
6/28/1979	78.0	808.4		
6/29/1979	76.8	693.2		
6/30/1979	76.0	609.1		
3/1/1980	76.2	625.8	202.8	395.2
3/2/1980	75.5	553.5	203.0	395.2
3/3/1980	75.5	553.4	203.0	395.2
3/4/1980	75.5	553.3	203.0	395.2
3/5/1980	75.8	591.0	203.0	395.2
3/6/1980	75.5	552.9	203.0	395.2
3/7/1980	74.9	497.1	202.9	395.2
3/8/1980	81.7	1,190.4	203.0	912.0
3/9/1980	84.5	1,473.6	203.0	778.4
3/10/1980	84.3	1,454.0	203.0	798.2
3/11/1980	83.2	1,339.8	202.2	912.0
3/12/1980	83.8	1,402.4	202.8	912.0
3/13/1980	88.9	1,986.9	275.6	912.0
3/14/1980	90.4	2,600.5	695.5	912.0
3/15/1980	90.7	2,742.2	789.3	885.4
3/16/1980	89.8	2,287.9	484.8	977.8
3/17/1980	94.6	6,882.7	2,603.9	3,960.3
3/18/1980	96.8	10,228.0	3,027.5	7,303.4
3/19/1980	97.1	10,228.0	2,501.2	7,726.5
3/20/1980	97.2	10,228.0	2,305.5	7,736.5
3/21/1980	98.3	10,228.0	591.0	7,598.9
3/22/1980	98.5	10,228.0	0.0	7,561.3
3/23/1980	98.4	10,228.0	0.0	7,577.2
3/24/1980	98.4	10,228.0	558.8	7,592.1
3/25/1980	98.1	10,228.0	790.5	7,640.6
3/26/1980	97.6	10,228.0	1,562.9	7,696.3
3/27/1980	97.2	10,228.0	2,457.5	7,744.7
3/28/1980	98.0	10,228.0	953.9	8,408.0
3/29/1980	98.0	10,228.0	905.2	6,193.0
3/30/1980	98.7	10,228.0	0.0	4,445.8
3/31/1980	98.8	10,228.0	0.0	2,833.1
4/1/1980	98.7	10,228.0	0.0	2,015.5
4/2/1980	98.4	10,228.0	0.0	1,815.4
4/3/1980	97.8	10,228.0	1,183.6	1,908.5
4/4/1980	98.1	10,228.0	765.6	1,868.1
4/5/1980	96.3	9,599.0	3,225.1	2,065.9
4/6/1980	95.3	8,051.2	3,000.3	2,165.3
4/7/1980	94.1	6,108.5	2,328.2	2,285.5
4/8/1980	93.3	5,039.9	1,910.0	2,368.9
4/9/1980	93.1	4,729.3	1,786.2	2,393.9
4/10/1980	93.2	4,855.8	1,836.6	2,483.7
4/11/1980	93.2	4,944.3	1,871.9	2,546.6
4/12/1980	93.3	5,096.1	1,932.4	2,654.3
4/13/1980	95.1	7,676.5	2,879.9	4,292.1
4/14/1980	94.9	7,350.8	2,770.6	4,311.2
4/15/1980	95.3	8,050.7	3,000.1	4,120.1
4/16/1980	95.4	8,207.6	3,050.5	2,509.9
4/17/1980	95.3	8,061.0	3,003.4	2,448.5
4/18/1980	95.4	8,210.3	3,051.4	2,402.0
4/19/1980	95.3	8,093.2	3,013.8	2,403.0
4/20/1980	95.3	7,963.2	2,972.0	2,343.2
4/21/1980	95.2	7,859.2	2,938.6	2,263.7
4/22/1980	94.8	7,164.5	2,704.2	1,816.7
4/23/1980	93.4	5,175.9	1,964.2	1,699.1
4/24/1980	93.3	5,088.2	1,929.2	1,456.0
4/25/1980	93.3	5,039.6	1,909.9	1,247.4
4/26/1980	93.3	5,032.9	1,907.2	1,063.8
4/27/1980	93.2	4,948.4	1,873.5	874.7
4/28/1980	93.1	4,840.6	1,830.6	592.3
4/29/1980	92.5	4,206.0	1,551.2	531.7
4/30/1980	92.2	3,866.0	1,396.2	393.8
5/1/1980	91.8	3,529.0	1,231.6	282.0
5/2/1980	91.4	3,231.7	1,072.2	96.0
5/3/1980	91.1	2,974.0	934.0	0.0
5/4/1980	90.6	2,679.1	747.5	0.0
5/5/1980	89.5	2,198.6	421.1	0.0
5/6/1980	88.8	1,968.4	267.3	0.0
5/7/1980	87.1	1,731.9	203.0	0.0
5/8/1980	85.6	1,580.8	202.4	84.1
5/9/1980	83.4	1,355.8	202.4	309.6
5/10/1980	81.3	1,142.3	203.0	523.4
5/11/1980	78.9	899.7	203.0	652.0
5/12/1980	77.8	790.6	202.8	652.0
5/13/1980	77.7	784.4	202.7	652.0
5/14/1980	77.8	790.6	202.8	652.0
5/15/1980	77.4	753.4	202.4	652.0
5/16/1980	87.3	1,749.7	203.0	764.9
5/17/1980	92.6	4,271.4	1,581.1	74.5
5/18/1980	93.3	5,042.8	1,911.1	0.0
5/19/1980	92.5	4,171.6	1,535.5	0.0
5/20/1980	90.8	2,803.9	830.1	47.1
5/21/1980	89.1	2,056.8	319.8	175.2
5/22/1980	87.0	1,720.4	203.0	359.3
5/23/1980	85.8	1,601.9	202.2	395.4
5/24/1980	84.3	1,453.3	203.0	463.0
5/25/1980	83.0	1,312.1	202.0	517.3
5/26/1980	82.4	1,260.5	202.6	546.9
5/27/1980	82.3	1,244.2	202.7	354.6
5/28/1980	81.9	1,202.3	203.0	396.7
5/29/1980	81.5	1,167.1	203.0	432.1
5/30/1980	80.7	1,085.9	202.7	513.6
5/31/1980	79.9	1,003.7	202.1	585.8
6/1/1980	79.1	917.4	202.9	585.8
6/2/1980	78.8	895.5	203.0	585.8
6/3/1980	76.8	686.8	202.2	569.6
6/4/1980	78.6	869.0	203.0	569.6
6/5/1980	78.1	821.1	203.0	569.6
6/6/1980	77.8	787.1	202.8	533.6
6/7/1980	77.4	745.7	202.4	533.6
6/8/1980	77.0	707.5	202.0	490.9
6/9/1980	76.9	703.5	202.1	490.9
6/10/1980	76.6	670.6	202.4	490.9
6/11/1980	76.6	671.3	202.4	490.9
6/12/1980	76.6	673.1	202.4	490.9
6/13/1980	76.3	634.6	202.7	490.9
6/14/1980	76.3	635.3	202.7	490.9
6/15/1980	75.8	592.1	203.0	490.9
6/16/1980	75.8	592.1	203.0	491.0
6/17/1980	75.8	592.2	203.0	424.1
6/18/1980	75.8	592.2	203.0	424.1
6/19/1980	75.8	592.2	203.0	424.1
6/20/1980	76.6	672.8	202.4	424.1
6/21/1980	77.2	731.9	202.2	424.1
6/22/1980	77.5	756.9	202.5	424.1
6/23/1980	77.7	778.7	202.7	424.1
6/24/1980	75.2	525.9		
6/25/1980	77.4	745.5		
6/26/1980	81.0	1,113.8		
6/27/1980	82.6	1,272.5		
6/28/1980	82.9	1,306.0		
6/29/1980	84.0	1,418.9		
6/30/1980	85.6	1,581.9		
3/1/1981	73.9	397.0	202.1	296.0
3/2/1981	73.9	399.8	202.1	298.8
3/3/1981	74.9	501.0	202.9	397.2
3/4/1981	74.9	499.1	202.9	397.2
3/5/1981	82.1	1,222.2	202.9	605.9
3/6/1981	82.5	1,263.3	202.5	395.2
3/7/1981	82.6	1,272.0	202.4	315.4
3/8/1981	82.0	1,217.8	203.0	286.2
3/9/1981	81.4	1,158.9	203.0	248.6
3/10/1981	80.8	1,092.9	202.8	314.9
3/11/1981	80.2	1,035.0	202.2	372.2
3/12/1981	79.0	916.0	203.0	306.5
3/13/1981	77.4	746.9	202.4	304.9
3/14/1981	76.7	675.4	202.3	304.4
3/15/1981	75.8	592.1	203.0	304.4
3/16/1981	74.9	495.9	202.9	267.6
3/17/1981	74.9	497.4	202.9	267.6
3/18/1981	74.9	498.6	202.9	267.6
3/19/1981	74.0	407.5	202.0	267.6
3/20/1981	74.0	405.9	202.0	267.6
3/21/1981	74.0	405.4	202.0	267.6
3/22/1981	74.0	405.6	202.0	267.6
3/23/1981	73.6	368.6	202.4	267.6
3/24/1981	73.6	368.6	202.4	267.6
3/25/1981	73.6	368.6	202.4	267.6
3/26/1981	73.6	368.6	202.4	267.6
3/27/1981	74.2	426.1	202.2	324.9
3/28/1981	75.3	537.1	203.0	435.4
3/29/1981	76.5	661.9	202.5	560.9
3/30/1981	77.6	770.9	202.6	669.3
3/31/1981	78.6	872.5	203.0	771.2
4/1/1981	81.2	1,134.1	203.0	540.1
4/2/1981	81.8	1,198.6	203.0	374.4
4/3/1981	82.3	1,242.1	202.7	95.7
4/4/1981	81.6	1,179.2	203.0	159.0
4/5/1981	81.0	1,113.8	203.0	225.0
4/6/1981	80.2	1,030.0	202.2	308.0
4/7/1981	78.8	891.2	203.0	304.7
4/8/1981	77.5	761.9	202.5	304.7
4/9/1981	76.5	660.8	202.5	304.7
4/10/1981	74.2	426.1	202.2	304.7
4/11/1981	76.2	630.1	202.8	304.7
4/12/1981	78.1	825.5	203.0	304.7
4/13/1981	80.0	1,011.0	202.0	223.2
4/14/1981	74.0	405.7	202.0	203.0
4/15/1981	74.0	405.7	202.0	203.0
4/16/1981	74.0	405.7	202.0	203.0
4/17/1981	74.0	405.7	202.0	203.0
4/18/1981	74.0	405.7	202.0	203.0
4/19/1981	74.0	405.7	202.0	203.0
4/20/1981	73.2	324.2	202.8	203.0
4/21/1981	73.0	304.0	203.0	203.0
4/22/1981	73.0	304.0	203.0	203.0
4/23/1981	74.0	405.7	202.0	223.2
4/24/1981	74.0	405.7	202.0	223.2
4/25/1981	74.0	405.7	202.0	223.2
4/26/1981	74.0	405.7	202.0	223.2
4/27/1981	74.0	405.6	202.0	223.2
4/28/1981	73.2	324.2	202.8	223.2
4/29/1981	73.2	324.2	202.8	223.2
4/30/1981	73.2	324.2	202.8	223.2
5/1/1981	74.2	420.5	202.2	304.5
5/2/1981	74.1	415.9	202.1	304.5
5/3/1981	74.0	408.7	202.0	304.5
5/4/1981	74.0	405.5	202.0	304.5
5/5/1981	74.0	405.7	202.0	304.7
5/6/1981	74.0	405.7	202.0	304.7
5/7/1981	74.0	405.7	202.0	304.7
5/8/1981	74.0	405.7	202.0	304.7
5/9/1981	74.0	405.7	202.0	304.5
5/10/1981	74.0	405.7	202.0	304.5
5/11/1981	75.0	502.1	203.0	304.5
5/12/1981	74.4	446.9	202.4	304.5
5/13/1981	74.0	405.7	202.0	304.5
5/14/1981	74.0	405.7	202.0	304.5
5/15/1981	74.0	405.7	202.0	304.5
5/16/1981	74.0	405.5	202.0	304.5
5/17/1981	77.1	718.9	202.1	616.5
5/18/1981	78.5	861.7	203.0	550.3
5/19/1981	82.8	1,295.6	202.2	267.7
5/20/1981	82.9	1,311.4	202.1	251.9
5/21/1981	81.1	1,124.8	203.0	439.4
5/22/1981	79.6	967.6	202.4	550.3
5/23/1981	78.6	869.5	203.0	550.3
5/24/1981	77.1	717.6	202.1	550.3
5/25/1981	76.4	651.3	202.6	550.3
5/26/1981	78.7	882.7	203.0	781.4
5/27/1981	82.0	1,214.5	203.0	912.0
5/28/1981	83.7	1,386.1	202.7	911.2
5/29/1981	83.7	1,385.3	202.7	912.0
5/30/1981	84.4	1,455.4	203.0	817.7
5/31/1981	84.9	1,509.9	203.0	762.6
6/1/1981	85.1	1,530.1	202.9	742.3
6/2/1981	85.2	1,544.2	202.8	728.2
6/3/1981	85.3	1,546.3	202.7	681.5
6/4/1981	85.1	1,530.1	202.9	696.9
6/5/1981	84.3	1,452.3	203.0	775.4
6/6/1981	83.4	1,360.9	202.4	866.6
6/7/1981	84.6	1,483.3	203.0	744.1
6/8/1981	84.8	1,503.4	203.0	723.8
6/9/1981	83.6	1,382.6	202.6	845.1
6/10/1981	83.0	1,315.8	202.0	911.3
6/11/1981	83.0	1,315.0	202.0	912.0
6/12/1981	83.2	1,340.7	202.2	912.0
6/13/1981	83.4	1,356.8	202.4	884.7
6/14/1981	83.7	1,390.4	202.7	804.9
6/15/1981	83.8	1,399.6	202.8	750.4
6/16/1981	83.8	1,400.6	202.8	700.6
6/17/1981	83.7	1,392.5	202.7	652.6
6/18/1981	83.6	1,377.2	202.6	601.9
6/19/1981	83.4	1,362.9	202.4	546.4
6/20/1981	83.1	1,329.2	202.1	527.2
6/21/1981	82.7	1,282.7	202.3	517.9
6/22/1981	82.2	1,237.2	202.8	509.3
6/23/1981	81.7	1,188.7	203.0	513.3
6/24/1981	81.2	1,133.2		
6/25/1981	80.5	1,067.1		
6/26/1981	79.8	996.8		
6/27/1981	79.3	944.3		
6/28/1981	78.8	888.8		
6/29/1981	78.2	835.2		
6/30/1981	77.8	790.6		
3/1/1982	83.8	1,394.5	202.8	912.0
3/2/1982	84.2	1,438.2	203.0	912.0
3/3/1982	84.6	1,481.6	203.0	912.0
3/4/1982	85.1	1,527.1	202.9	912.0
3/5/1982	85.3	1,552.3	202.7	902.9
3/6/1982	85.5	1,573.5	202.5	684.8
3/7/1982	85.7	1,594.7	202.3	483.3
3/8/1982	86.0	1,617.0	202.0	415.7
3/9/1982	86.2	1,640.4	202.2	364.5
3/10/1982	86.4	1,661.8	202.4	241.5
3/11/1982	86.0	1,620.0	202.0	195.2
3/12/1982	85.2	1,543.2	202.8	249.6
3/13/1982	83.3	1,346.6	202.3	436.4
3/14/1982	81.5	1,166.5	203.0	616.6
3/15/1982	81.1	1,121.6	203.0	662.0
3/16/1982	80.8	1,093.5	202.8	690.0
3/17/1982	79.8	990.9	202.2	769.7
3/18/1982	78.9	903.3	203.0	769.7
3/19/1982	78.7	881.1	203.0	769.7
3/20/1982	78.6	871.1	203.0	769.7
3/21/1982	78.9	898.9	203.0	797.7
3/22/1982	80.2	1,034.4	202.2	912.0
3/23/1982	80.9	1,102.8	202.9	912.0
3/24/1982	81.7	1,185.7	203.0	912.0
3/25/1982	82.5	1,264.5	202.5	912.0
3/26/1982	83.2	1,339.4	202.2	912.0
3/27/1982	83.9	1,410.8	202.9	912.0
3/28/1982	84.6	1,478.6	203.0	912.0
3/29/1982	85.1	1,531.1	202.9	912.0
3/30/1982	85.3	1,550.3	202.7	912.0
3/31/1982	85.5	1,568.5	202.5	912.0
4/1/1982	85.7	1,585.7	202.3	912.0
4/2/1982	85.8	1,605.8	202.2	912.0
4/3/1982	86.1	1,631.2	202.1	912.0
4/4/1982	86.4	1,663.8	202.4	912.0
4/5/1982	87.3	1,758.3	203.0	912.0
4/6/1982	88.6	1,926.8	248.8	840.3
4/7/1982	88.6	1,938.8	254.2	782.7
4/8/1982	88.3	1,885.7	230.5	748.8
4/9/1982	88.3	1,884.7	230.1	670.6
4/10/1982	88.6	1,927.0	248.9	495.3
4/11/1982	88.5	1,910.5	241.5	493.1
4/12/1982	88.2	1,866.3	221.9	517.3
4/13/1982	87.8	1,808.8	203.0	555.8
4/14/1982	87.3	1,758.3	203.0	606.8
4/15/1982	86.7	1,695.5	202.7	669.8
4/16/1982	85.9	1,615.9	202.1	748.6
4/17/1982	84.4	1,464.4	203.0	900.6
4/18/1982	84.3	1,453.2	203.0	912.0
4/19/1982	84.6	1,483.9	203.0	912.0
4/20/1982	87.5	1,774.5	203.0	912.0
4/21/1982	91.2	3,090.8	996.6	807.3
4/22/1982	92.2	3,826.5	1,378.2	496.3
4/23/1982	92.2	3,851.5	1,389.6	360.7
4/24/1982	92.2	3,850.8	1,389.3	257.1
4/25/1982	91.5	3,286.9	1,101.8	218.8
4/26/1982	90.8	2,813.1	836.2	219.7
4/27/1982	90.2	2,443.8	591.8	179.3
4/28/1982	89.7	2,243.9	453.4	0.0
4/29/1982	88.1	1,834.1	207.5	0.0
4/30/1982	86.7	1,697.2	202.7	0.0
5/1/1982	85.7	1,592.8	202.3	0.0
5/2/1982	84.7	1,485.9	203.0	0.0
5/3/1982	84.0	1,419.5	203.0	0.0
5/4/1982	82.9	1,308.8	202.1	0.0
5/5/1982	75.8	587.5	203.0	267.6
5/6/1982	75.0	502.8	203.0	257.5
5/7/1982	74.6	468.8	202.6	247.4
5/8/1982	75.4	544.8	203.0	247.4
5/9/1982	77.1	724.3	202.1	247.4
5/10/1982	78.5	856.7	203.0	247.4
5/11/1982	73.7	378.7	202.3	247.4
5/12/1982	73.6	368.6	202.4	247.4
5/13/1982	73.5	358.5	202.5	247.4
5/14/1982	73.4	348.4	202.6	247.4
5/15/1982	73.4	348.4	202.6	247.4
5/16/1982	74.7	473.4	202.7	324.8
5/17/1982	74.6	464.6	202.6	321.1
5/18/1982	74.5	456.8	202.5	317.4
5/19/1982	74.4	447.8	202.4	317.4
5/20/1982	74.3	439.8	202.3	317.4
5/21/1982	74.3	433.6	202.3	317.4
5/22/1982	74.2	429.8	202.2	317.4
5/23/1982	74.2	426.1	202.2	317.4
5/24/1982	74.2	422.3	202.2	317.4
5/25/1982	74.1	418.5	202.1	317.4
5/26/1982	74.9	494.4	202.9	392.5
5/27/1982	78.1	822.3	203.0	479.6
5/28/1982	78.0	809.6	203.0	479.6
5/29/1982	77.9	799.5	202.9	479.6
5/30/1982	77.7	784.2	202.7	479.6
5/31/1982	77.5	756.4	202.5	479.6
6/1/1982	77.1	723.3	202.1	479.6
6/2/1982	75.7	580.9	203.0	479.6
6/3/1982	75.9	599.9	203.0	498.8
6/4/1982	76.7	676.7	202.3	575.7
6/5/1982	78.8	895.7	203.0	758.0
6/6/1982	78.6	873.9	203.0	758.0
6/7/1982	78.5	859.5	203.0	758.0
6/8/1982	79.4	955.4	202.6	854.4
6/9/1982	80.6	1,076.2	202.6	912.0
6/10/1982	81.2	1,137.2	203.0	912.0
6/11/1982	81.8	1,190.8	203.0	912.0
6/12/1982	82.3	1,245.3	202.7	912.0
6/13/1982	82.9	1,302.9	202.1	912.0
6/14/1982	83.2	1,334.3	202.2	907.0
6/15/1982	83.2	1,340.5	202.2	900.9
6/16/1982	83.1	1,329.2	202.1	912.0
6/17/1982	83.1	1,331.3	202.1	898.9
6/18/1982	83.4	1,359.8	202.4	723.7
6/19/1982	84.0	1,422.0	203.0	546.4
6/20/1982	84.9	1,505.9	203.0	351.9
6/21/1982	85.2	1,539.2	202.8	318.4
6/22/1982	85.1	1,533.1	202.9	324.5
6/23/1982	84.3	1,450.3	203.0	408.0
6/24/1982	83.0	1,318.0		
6/25/1982	81.6	1,171.6		
6/26/1982	80.4	1,055.8		
6/27/1982	79.3	945.6		
6/28/1982	79.5	961.6		
6/29/1982	80.4	1,053.4		
6/30/1982	81.8	1,190.9		
3/1/1983	77.8	786.5	202.8	571.6
3/2/1983	77.3	737.6	202.3	571.6
3/3/1983	76.9	702.9	202.1	571.6
3/4/1983	76.6	672.6	202.4	571.6
3/5/1983	85.0	1,519.9	203.0	912.0
3/6/1983	93.3	5,063.9	1,919.5	876.9
3/7/1983	94.3	6,417.9	2,438.4	429.0
3/8/1983	94.3	6,458.7	2,452.9	251.7
3/9/1983	94.0	5,980.2	2,282.5	113.5
3/10/1983	93.5	5,282.4	2,006.6	7.3
3/11/1983	92.7	4,328.7	1,607.2	0.0
3/12/1983	91.8	3,486.0	1,208.5	0.0
3/13/1983	90.6	2,697.0	759.3	0.0
3/14/1983	89.3	2,114.8	361.3	0.0
3/15/1983	87.8	1,806.2	203.0	40.2
3/16/1983	86.2	1,636.9	202.2	167.9
3/17/1983	84.6	1,475.4	203.0	298.0
3/18/1983	82.7	1,288.7	202.3	484.3
3/19/1983	81.2	1,133.7	203.0	613.6
3/20/1983	80.1	1,027.3	202.1	668.6
3/21/1983	79.6	972.6	202.4	681.7
3/22/1983	79.2	934.2	202.8	681.7
3/23/1983	78.8	892.8	203.0	681.7
3/24/1983	78.5	861.5	203.0	681.7
3/25/1983	78.7	880.9	203.0	681.7
3/26/1983	78.2	835.2	203.0	681.7
3/27/1983	77.7	784.5	202.7	681.7
3/28/1983	77.7	783.5	202.7	681.7
3/29/1983	77.8	786.5	202.8	684.8
3/30/1983	77.9	797.7	202.9	695.9
3/31/1983	78.0	813.0	203.0	711.0
4/1/1983	79.1	918.1	202.9	817.1
4/2/1983	79.9	1,002.9	202.1	901.9
4/3/1983	80.5	1,062.0	202.5	912.0
4/4/1983	81.0	1,114.0	203.0	912.0
4/5/1983	81.4	1,155.4	203.0	912.0
4/6/1983	81.9	1,201.9	203.0	912.0
4/7/1983	84.5	1,471.7	203.0	912.0
4/8/1983	88.8	1,972.1	269.0	912.0
4/9/1983	91.7	3,452.5	1,190.5	1,402.5
4/10/1983	92.4	4,070.2	1,489.3	1,239.5
4/11/1983	92.1	3,797.8	1,365.1	933.6
4/12/1983	91.4	3,225.5	1,068.9	757.7
4/13/1983	91.5	3,303.9	1,110.9	747.3
4/14/1983	92.0	3,671.2	1,307.4	698.7
4/15/1983	92.5	4,180.5	1,539.6	647.3
4/16/1983	92.0	3,675.5	1,309.4	698.3
4/17/1983	91.2	3,094.3	998.5	775.1
4/18/1983	90.4	2,599.7	695.0	857.5
4/19/1983	89.5	2,183.1	410.0	953.2
